812	1000	24593
805	1000	23203
844	1000	23538
832	1000	22518
807	1000	22302
838	1000	23075
831	1000	24012
825	1000	23634
827	1000	25391
847	1000	24413
822	1000	23691
843	1000	22743
842	1000	20823
823	1000	22632
833	1000	24897
819	1000	21626
851	1000	24014
854	1000	23238
850	1000	25942
892	1000	25825
876	1000	23828
891	1000	23399
884	1000	24016
890	1000	22960
853	1000	24814
857	1000	24382
895	1000	23526
852	1000	24263
878	1000	23495
867	1000	23100
886	1000	22622
863	1000	22223
866	1000	22329
883	1000	23900
872	1000	22647
880	1000	22191
869	1000	25008
873	1000	24267
870	1000	23270
881	1000	23081
861	1000	23373
896	1000	22699
889	1000	23309
858	1000	22471
868	1000	24357
888	1000	22017
875	1000	22924
862	1000	21403
894	1000	23640
893	1000	22680
879	1000	25915
859	1000	22572
898	1000	20796
877	1000	21009
882	1000	25259
864	1000	23381
856	1000	22578
887	1000	21333
860	1000	23421
899	1000	22537
885	1000	21084
871	1000	22100
897	1000	21372
874	1000	22724
865	1000	24400
855	1000	23711
949	1000	24166
939	1000	22428
912	1000	22220
944	1000	24519
926	1000	21963
901	1000	25219
938	1000	22317
903	1000	24008
945	1000	22365
935	1000	22709
948	1000	26026
928	1000	21249
916	1000	23435
908	1000	24921
934	1000	23438
909	1000	24853
933	1000	22976
942	1000	23090
940	1000	24806
900	1000	22031
931	1000	22524
930	1000	23411
923	1000	23011
943	1000	25292
941	1000	25826
947	1000	23060
932	1000	23582
906	1000	22987
918	1000	23719
910	1000	20987
927	1000	20928
925	1000	24291
946	1000	26187
905	1000	24831
921	1000	22830
904	1000	23673
937	1000	23194
936	1000	23174
919	1000	27630
920	1000	23669
915	1000	22804
922	1000	23366
902	1000	22370
924	1000	21963
911	1000	24094
914	1000	23742
907	1000	22808
917	1000	23768
913	1000	23895
929	1000	24911
999	1000	22643
958	1000	21924
975	1000	24506
981	1000	22304
969	1000	22167
956	1000	23967
991	1000	23693
990	1000	25096
994	1000	22723
995	1000	26031
983	1000	21204
966	1000	23981
972	1000	23502
951	1000	23800
963	1000	25166
987	1000	22892
998	1000	22546
961	1000	23460
997	1000	24284
988	1000	24082
996	1000	23372
982	1000	22242
974	1000	22734
955	1000	22284
985	1000	23343
971	1000	23879
993	1000	22319
978	1000	24454
980	1000	21571
973	1000	23789
965	1000	22606
964	1000	22898
968	1000	24212
970	1000	22918
959	1000	24928
957	1000	23407
950	1000	24009
953	1000	21654
977	1000	21714
962	1000	23191
967	1000	26112
976	1000	23404
984	1000	23924
979	1000	22814
989	1000	23221
986	1000	23707
992	1000	20843
952	1000	24259
960	1000	23237
954	1000	22888
